Serial_number:,,,,,,,
2161676,,,,,,,
Project ID:,,,,,,,
,,,,,,,
Location:,82.9850053°W 37.0859945°N ,,,,,,
,,,,,,,
LEVEL,,,,,,,
UNIT: m,,,,,,,
Offset: 0.000000 m,,,,,,,
TEMPERATURE,,,,,,,
UNIT: °C,,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,,,
04-Dec-24,2:08:58 AM,0,10.172,1.6,,04-12-24 02:08:58,
04-Dec-24,2:23:58 AM,0,10.17,1.6,,04-12-24 02:23:58,
04-Dec-24,2:38:58 AM,0,10.172,1.5,,04-12-24 02:38:58,
04-Dec-24,2:53:58 AM,0,10.173,1.5,,04-12-24 02:53:58,
04-Dec-24,3:08:58 AM,0,10.173,1.4,,04-12-24 03:08:58,
04-Dec-24,3:23:58 AM,0,10.173,1.4,,04-12-24 03:23:58,
04-Dec-24,3:38:58 AM,0,10.17,1.4,,04-12-24 03:38:58,
04-Dec-24,3:53:58 AM,0,10.167,1.3,,04-12-24 03:53:58,
04-Dec-24,4:08:58 AM,0,10.166,1.3,,04-12-24 04:08:58,
04-Dec-24,4:23:58 AM,0,10.163,1.2,,04-12-24 04:23:58,
04-Dec-24,4:38:58 AM,0,10.161,1.2,,04-12-24 04:38:58,
04-Dec-24,4:53:58 AM,0,10.161,1.2,,04-12-24 04:53:58,
04-Dec-24,5:08:58 AM,0,10.157,1.1,,04-12-24 05:08:58,
04-Dec-24,5:23:58 AM,0,10.154,1.1,,04-12-24 05:23:58,
04-Dec-24,5:38:58 AM,0,10.152,1.1,,04-12-24 05:38:58,
04-Dec-24,5:53:58 AM,0,10.152,1,,04-12-24 05:53:58,
04-Dec-24,6:08:58 AM,0,10.152,1,,04-12-24 06:08:58,
04-Dec-24,6:23:58 AM,0,10.154,1,,04-12-24 06:23:58,
04-Dec-24,6:38:58 AM,0,10.154,0.9,,04-12-24 06:38:58,
04-Dec-24,6:53:58 AM,0,10.151,0.9,,04-12-24 06:53:58,
04-Dec-24,7:08:58 AM,0,10.145,0.9,,04-12-24 07:08:58,
04-Dec-24,7:23:58 AM,0,10.136,1,,04-12-24 07:23:58,
04-Dec-24,7:38:58 AM,0,10.136,1,,04-12-24 07:38:58,
04-Dec-24,7:53:58 AM,0,10.136,1,,04-12-24 07:53:58,
04-Dec-24,8:08:58 AM,0,10.133,1,,04-12-24 08:08:58,
04-Dec-24,8:23:58 AM,0,10.133,1.1,,04-12-24 08:23:58,
04-Dec-24,8:38:58 AM,0,10.13,1.1,,04-12-24 08:38:58,
04-Dec-24,8:53:58 AM,0,10.13,1.2,,04-12-24 08:53:58,
04-Dec-24,9:08:58 AM,0,10.131,1.2,,04-12-24 09:08:58,
04-Dec-24,9:23:58 AM,0,10.128,1.3,,04-12-24 09:23:58,
04-Dec-24,9:38:58 AM,0,10.124,1.3,,04-12-24 09:38:58,
04-Dec-24,9:53:58 AM,0,10.122,1.4,,04-12-24 09:53:58,
04-Dec-24,10:08:58 AM,0,10.118,1.5,,04-12-24 10:08:58,
04-Dec-24,10:23:58 AM,0,10.115,1.6,,04-12-24 10:23:58,
04-Dec-24,10:38:58 AM,0,10.11,1.8,,04-12-24 10:38:58,
04-Dec-24,10:53:58 AM,0,10.107,1.9,,04-12-24 10:53:58,
04-Dec-24,11:08:58 AM,0,10.103,2.1,,04-12-24 11:08:58,
04-Dec-24,11:23:58 AM,0,10.098,2.2,,04-12-24 11:23:58,
04-Dec-24,11:38:58 AM,0,10.095,2.4,,04-12-24 11:38:58,
04-Dec-24,11:53:58 AM,0,10.092,2.6,,04-12-24 11:53:58,
04-Dec-24,12:08:58 PM,0,10.086,2.8,,04-12-24 12:08:58,
04-Dec-24,12:23:58 PM,0,10.083,2.9,,04-12-24 12:23:58,
04-Dec-24,12:38:58 PM,0,10.077,3,,04-12-24 12:38:58,
04-Dec-24,12:53:58 PM,0,10.076,3.2,,04-12-24 12:53:58,
04-Dec-24,1:08:58 PM,0,10.073,3.4,,04-12-24 13:08:58,
04-Dec-24,1:23:58 PM,0,10.071,3.6,,04-12-24 13:23:58,
04-Dec-24,1:38:58 PM,0,10.068,3.7,,04-12-24 13:38:58,
04-Dec-24,1:53:58 PM,0,10.065,3.9,,04-12-24 13:53:58,
04-Dec-24,2:08:58 PM,0,10.064,4,,04-12-24 14:08:58,
04-Dec-24,2:23:58 PM,0,10.058,4.2,,04-12-24 14:23:58,
04-Dec-24,2:38:58 PM,0,10.055,4.4,,04-12-24 14:38:58,
04-Dec-24,2:53:58 PM,0,10.05,4.5,,04-12-24 14:53:58,
04-Dec-24,3:08:58 PM,0,10.046,4.6,,04-12-24 15:08:58,
04-Dec-24,3:23:58 PM,0,10.041,4.6,,04-12-24 15:23:58,
04-Dec-24,3:38:58 PM,0,10.041,4.6,,04-12-24 15:38:58,
04-Dec-24,3:53:58 PM,0,10.04,4.6,,04-12-24 15:53:58,
04-Dec-24,4:08:58 PM,0,10.04,4.6,,04-12-24 16:08:58,
04-Dec-24,4:23:58 PM,0,10.04,4.5,,04-12-24 16:23:58,
04-Dec-24,4:38:58 PM,0,10.038,4.5,,04-12-24 16:38:58,
04-Dec-24,4:53:58 PM,0,10.038,4.4,,04-12-24 16:53:58,
04-Dec-24,5:08:58 PM,0,10.037,4.4,,04-12-24 17:08:58,
04-Dec-24,5:23:58 PM,0,10.035,4.4,,04-12-24 17:23:58,
04-Dec-24,5:38:58 PM,0,10.035,4.3,,04-12-24 17:38:58,
04-Dec-24,5:53:58 PM,0,10.029,4.3,,04-12-24 17:53:58,
04-Dec-24,6:08:58 PM,0,10.028,4.3,,04-12-24 18:08:58,
04-Dec-24,6:23:58 PM,0,10.023,4.3,,04-12-24 18:23:58,
04-Dec-24,6:38:58 PM,0,10.017,4.3,,04-12-24 18:38:58,
04-Dec-24,6:53:58 PM,0,10.022,4.3,,04-12-24 18:53:58,
04-Dec-24,7:08:58 PM,0,10.023,4.4,,04-12-24 19:08:58,
04-Dec-24,7:23:58 PM,0,10.025,4.4,,04-12-24 19:23:58,
04-Dec-24,7:38:58 PM,0,10.028,4.4,,04-12-24 19:38:58,
04-Dec-24,7:53:58 PM,0,10.029,4.5,,04-12-24 19:53:58,
04-Dec-24,8:08:58 PM,0,10.031,4.5,,04-12-24 20:08:58,
04-Dec-24,8:23:58 PM,0,10.028,4.5,,04-12-24 20:23:58,
04-Dec-24,8:38:58 PM,0,10.028,4.5,,04-12-24 20:38:58,
04-Dec-24,8:53:58 PM,0,10.026,4.5,,04-12-24 20:53:58,
04-Dec-24,9:08:58 PM,0,10.025,4.6,,04-12-24 21:08:58,
04-Dec-24,9:23:58 PM,0,10.023,4.6,,04-12-24 21:23:58,
04-Dec-24,9:38:58 PM,0,10.02,4.6,,04-12-24 21:38:58,
04-Dec-24,9:53:58 PM,0,10.02,4.6,,04-12-24 21:53:58,
04-Dec-24,10:08:58 PM,0,10.02,4.6,,04-12-24 22:08:58,
04-Dec-24,10:23:58 PM,0,10.02,4.6,,04-12-24 22:23:58,
04-Dec-24,10:38:58 PM,0,10.019,4.6,,04-12-24 22:38:58,
04-Dec-24,10:53:58 PM,0,10.017,4.6,,04-12-24 22:53:58,
04-Dec-24,11:08:58 PM,0,10.014,4.6,,04-12-24 23:08:58,
04-Dec-24,11:23:58 PM,0,10.011,4.6,,04-12-24 23:23:58,
04-Dec-24,11:38:58 PM,0,10.01,4.6,,04-12-24 23:38:58,
04-Dec-24,11:53:58 PM,0,10.008,4.6,,04-12-24 23:53:58,
05-Dec-24,12:08:58 AM,0,10.008,4.6,,05-12-24 00:08:58,
05-Dec-24,12:23:58 AM,0,10.005,4.6,,05-12-24 00:23:58,
05-Dec-24,12:38:58 AM,0,10.004,4.6,,05-12-24 00:38:58,
05-Dec-24,12:53:58 AM,0,10.002,4.6,,05-12-24 00:53:58,
05-Dec-24,1:08:58 AM,0,9.999,4.6,,05-12-24 01:08:58,
05-Dec-24,1:23:58 AM,0,9.998,4.6,,05-12-24 01:23:58,
05-Dec-24,1:38:58 AM,0,9.995,4.6,,05-12-24 01:38:58,
05-Dec-24,1:53:58 AM,0,9.995,4.7,,05-12-24 01:53:58,
05-Dec-24,2:08:58 AM,0,9.995,4.7,,05-12-24 02:08:58,
05-Dec-24,2:23:58 AM,0,9.995,4.8,,05-12-24 02:23:58,
05-Dec-24,2:38:58 AM,0,9.995,4.8,,05-12-24 02:38:58,
05-Dec-24,2:53:58 AM,0,9.995,4.9,,05-12-24 02:53:58,
05-Dec-24,3:08:58 AM,0,9.995,4.9,,05-12-24 03:08:58,
05-Dec-24,3:23:58 AM,0,9.996,5,,05-12-24 03:23:58,
05-Dec-24,3:38:58 AM,0,9.999,5,,05-12-24 03:38:58,
05-Dec-24,3:53:58 AM,0,9.998,5.1,,05-12-24 03:53:58,
05-Dec-24,4:08:58 AM,0,10.001,5.1,,05-12-24 04:08:58,
05-Dec-24,4:23:58 AM,0,10.002,5.1,,05-12-24 04:23:58,
05-Dec-24,4:38:58 AM,0,10.004,5.1,,05-12-24 04:38:58,
05-Dec-24,4:53:58 AM,0,10.008,5.1,,05-12-24 04:53:58,
05-Dec-24,5:08:58 AM,0,10.016,5.1,,05-12-24 05:08:58,
05-Dec-24,5:23:58 AM,0,10.019,5.1,,05-12-24 05:23:58,
05-Dec-24,5:38:58 AM,0,10.022,5.1,,05-12-24 05:38:58,
05-Dec-24,5:53:58 AM,0,10.023,5,,05-12-24 05:53:58,
05-Dec-24,6:08:58 AM,0,10.031,5,,05-12-24 06:08:58,
05-Dec-24,6:23:58 AM,0,10.041,4.9,,05-12-24 06:23:58,
05-Dec-24,6:38:58 AM,0,10.052,4.9,,05-12-24 06:38:58,
05-Dec-24,6:53:58 AM,0,10.055,4.8,,05-12-24 06:53:58,
05-Dec-24,7:08:58 AM,0,10.059,4.7,,05-12-24 07:08:58,
05-Dec-24,7:23:58 AM,0,10.062,4.7,,05-12-24 07:23:58,
05-Dec-24,7:38:58 AM,0,10.068,4.6,,05-12-24 07:38:58,
05-Dec-24,7:53:58 AM,0,10.071,4.5,,05-12-24 07:53:58,
05-Dec-24,8:08:58 AM,0,10.073,4.4,,05-12-24 08:08:58,
05-Dec-24,8:23:58 AM,0,10.076,4.3,,05-12-24 08:23:58,
05-Dec-24,8:38:58 AM,0,10.08,4.2,,05-12-24 08:38:58,
05-Dec-24,8:53:58 AM,0,10.082,4.1,,05-12-24 08:53:58,
05-Dec-24,9:08:58 AM,0,10.085,4,,05-12-24 09:08:58,
05-Dec-24,9:23:58 AM,0,10.089,3.8,,05-12-24 09:23:58,
05-Dec-24,9:38:58 AM,0,10.092,3.8,,05-12-24 09:38:58,
05-Dec-24,9:53:58 AM,0,10.097,3.7,,05-12-24 09:53:58,
05-Dec-24,10:08:58 AM,0,10.101,3.7,,05-12-24 10:08:58,
05-Dec-24,10:23:58 AM,0,10.104,3.6,,05-12-24 10:23:58,
05-Dec-24,10:38:58 AM,0,10.109,3.5,,05-12-24 10:38:58,
05-Dec-24,10:53:58 AM,0,10.11,3.4,,05-12-24 10:53:58,
05-Dec-24,11:08:58 AM,0,10.113,3.4,,05-12-24 11:08:58,
05-Dec-24,11:23:58 AM,0,10.116,3.3,,05-12-24 11:23:58,
05-Dec-24,11:38:58 AM,0,10.119,3.3,,05-12-24 11:38:58,
05-Dec-24,11:53:58 AM,0,10.119,3.3,,05-12-24 11:53:58,
05-Dec-24,12:08:58 PM,0,10.119,3.3,,05-12-24 12:08:58,
05-Dec-24,12:23:58 PM,0,10.121,3.3,,05-12-24 12:23:58,
05-Dec-24,12:38:58 PM,0,10.122,3.3,,05-12-24 12:38:58,
05-Dec-24,12:53:58 PM,0,10.124,3.4,,05-12-24 12:53:58,
05-Dec-24,1:08:58 PM,0,10.125,3.4,,05-12-24 13:08:58,
05-Dec-24,1:23:58 PM,0,10.127,3.5,,05-12-24 13:23:58,
05-Dec-24,1:38:58 PM,0,10.13,3.5,,05-12-24 13:38:58,
05-Dec-24,1:53:58 PM,0,10.13,3.5,,05-12-24 13:53:58,
05-Dec-24,2:08:58 PM,0,10.13,3.4,,05-12-24 14:08:58,
05-Dec-24,2:23:58 PM,0,10.13,3.5,,05-12-24 14:23:58,
05-Dec-24,2:38:58 PM,0,10.131,3.5,,05-12-24 14:38:58,
05-Dec-24,2:53:58 PM,0,10.131,3.5,,05-12-24 14:53:58,
05-Dec-24,3:08:58 PM,0,10.134,3.5,,05-12-24 15:08:58,
05-Dec-24,3:23:58 PM,0,10.136,3.5,,05-12-24 15:23:58,
05-Dec-24,3:38:58 PM,0,10.139,3.5,,05-12-24 15:38:58,
05-Dec-24,3:53:58 PM,0,10.14,3.4,,05-12-24 15:53:58,
05-Dec-24,4:08:58 PM,0,10.142,3.2,,05-12-24 16:08:58,
05-Dec-24,4:23:58 PM,0,10.145,3,,05-12-24 16:23:58,
05-Dec-24,4:38:58 PM,0,10.148,2.9,,05-12-24 16:38:58,
05-Dec-24,4:53:58 PM,0,10.151,2.8,,05-12-24 16:53:58,
05-Dec-24,5:08:58 PM,0,10.154,2.7,,05-12-24 17:08:58,
05-Dec-24,5:23:58 PM,0,10.157,2.6,,05-12-24 17:23:58,
05-Dec-24,5:38:58 PM,0,10.16,2.6,,05-12-24 17:38:58,
05-Dec-24,5:53:58 PM,0,10.161,2.5,,05-12-24 17:53:58,
05-Dec-24,6:08:58 PM,0,10.164,2.4,,05-12-24 18:08:58,
05-Dec-24,6:23:58 PM,0,10.167,2.4,,05-12-24 18:23:58,
05-Dec-24,6:38:58 PM,0,10.166,2.3,,05-12-24 18:38:58,
05-Dec-24,6:53:58 PM,0,10.169,2.3,,05-12-24 18:53:58,
05-Dec-24,7:08:58 PM,0,10.169,2.2,,05-12-24 19:08:58,
05-Dec-24,7:23:58 PM,0,10.172,2.1,,05-12-24 19:23:58,
05-Dec-24,7:38:58 PM,0,10.175,2.1,,05-12-24 19:38:58,
05-Dec-24,7:53:58 PM,0,10.176,2.1,,05-12-24 19:53:58,
05-Dec-24,8:08:58 PM,0,10.175,2,,05-12-24 20:08:58,
05-Dec-24,8:23:58 PM,0,10.176,1.9,,05-12-24 20:23:58,
05-Dec-24,8:38:58 PM,0,10.176,1.9,,05-12-24 20:38:58,
05-Dec-24,8:53:58 PM,0,10.178,1.9,,05-12-24 20:53:58,
05-Dec-24,9:08:58 PM,0,10.178,1.8,,05-12-24 21:08:58,
05-Dec-24,9:23:58 PM,0,10.181,1.7,,05-12-24 21:23:58,
05-Dec-24,9:38:58 PM,0,10.182,1.7,,05-12-24 21:38:58,
05-Dec-24,9:53:58 PM,0,10.181,1.6,,05-12-24 21:53:58,
05-Dec-24,10:08:58 PM,0,10.182,1.6,,05-12-24 22:08:58,
05-Dec-24,10:23:58 PM,0,10.182,1.6,,05-12-24 22:23:58,
05-Dec-24,10:38:58 PM,0,10.182,1.5,,05-12-24 22:38:58,
05-Dec-24,10:53:58 PM,0,10.181,1.5,,05-12-24 22:53:58,
05-Dec-24,11:08:58 PM,0,10.182,1.5,,05-12-24 23:08:58,
05-Dec-24,11:23:58 PM,0,10.182,1.5,,05-12-24 23:23:58,
05-Dec-24,11:38:58 PM,0,10.182,1.4,,05-12-24 23:38:58,
05-Dec-24,11:53:58 PM,0,10.184,1.4,,05-12-24 23:53:58,
06-Dec-24,12:08:58 AM,0,10.182,1.3,,06-12-24 00:08:58,
06-Dec-24,12:23:58 AM,0,10.181,1.3,,06-12-24 00:23:58,
06-Dec-24,12:38:58 AM,0,10.179,1.2,,06-12-24 00:38:58,
06-Dec-24,12:53:58 AM,0,10.181,1.2,,06-12-24 00:53:58,
06-Dec-24,1:08:58 AM,0,10.182,1.2,,06-12-24 01:08:58,
06-Dec-24,1:23:58 AM,0,10.184,1.1,,06-12-24 01:23:58,
06-Dec-24,1:38:58 AM,0,10.182,1,,06-12-24 01:38:58,
06-Dec-24,1:53:58 AM,0,10.184,1,,06-12-24 01:53:58,
06-Dec-24,2:08:58 AM,0,10.185,1,,06-12-24 02:08:58,
06-Dec-24,2:23:58 AM,0,10.185,0.9,,06-12-24 02:23:58,
06-Dec-24,2:38:58 AM,0,10.188,0.9,,06-12-24 02:38:58,
06-Dec-24,2:53:58 AM,0,10.188,0.9,,06-12-24 02:53:58,
06-Dec-24,3:08:58 AM,0,10.19,0.9,,06-12-24 03:08:58,
06-Dec-24,3:23:58 AM,0,10.19,0.9,,06-12-24 03:23:58,
06-Dec-24,3:38:58 AM,0,10.187,0.9,,06-12-24 03:38:58,
06-Dec-24,3:53:58 AM,0,10.187,0.9,,06-12-24 03:53:58,
06-Dec-24,4:08:58 AM,0,10.187,0.9,,06-12-24 04:08:58,
06-Dec-24,4:23:58 AM,0,10.188,0.9,,06-12-24 04:23:58,
06-Dec-24,4:38:58 AM,0,10.19,0.9,,06-12-24 04:38:58,
06-Dec-24,4:53:58 AM,0,10.19,0.9,,06-12-24 04:53:58,
06-Dec-24,5:08:58 AM,0,10.193,0.9,,06-12-24 05:08:58,
06-Dec-24,5:23:58 AM,0,10.191,0.9,,06-12-24 05:23:58,
06-Dec-24,5:38:58 AM,0,10.193,0.9,,06-12-24 05:38:58,
06-Dec-24,5:53:58 AM,0,10.194,0.9,,06-12-24 05:53:58,
06-Dec-24,6:08:58 AM,0,10.194,0.9,,06-12-24 06:08:58,
06-Dec-24,6:23:58 AM,0,10.194,0.9,,06-12-24 06:23:58,
06-Dec-24,6:38:58 AM,0,10.196,0.9,,06-12-24 06:38:58,
06-Dec-24,6:53:58 AM,0,10.197,0.9,,06-12-24 06:53:58,
06-Dec-24,7:08:58 AM,0,10.199,0.9,,06-12-24 07:08:58,
06-Dec-24,7:23:58 AM,0,10.199,0.8,,06-12-24 07:23:58,
06-Dec-24,7:38:58 AM,0,10.2,0.8,,06-12-24 07:38:58,
06-Dec-24,7:53:58 AM,0,10.202,0.8,,06-12-24 07:53:58,
06-Dec-24,8:08:58 AM,0,10.202,0.9,,06-12-24 08:08:58,
06-Dec-24,8:23:58 AM,0,10.203,0.9,,06-12-24 08:23:58,
06-Dec-24,8:38:58 AM,0,10.202,0.8,,06-12-24 08:38:58,
06-Dec-24,8:53:58 AM,0,10.205,0.9,,06-12-24 08:53:58,
06-Dec-24,9:08:58 AM,0,10.208,0.9,,06-12-24 09:08:58,
06-Dec-24,9:23:58 AM,0,10.208,0.9,,06-12-24 09:23:58,
06-Dec-24,9:38:58 AM,0,10.208,0.9,,06-12-24 09:38:58,
06-Dec-24,9:53:58 AM,0,10.205,0.9,,06-12-24 09:53:58,
06-Dec-24,10:08:58 AM,0,10.206,0.9,,06-12-24 10:08:58,
06-Dec-24,10:23:58 AM,0,10.203,1,,06-12-24 10:23:58,
06-Dec-24,10:38:58 AM,0,10.203,1,,06-12-24 10:38:58,
06-Dec-24,10:53:58 AM,0,10.206,1,,06-12-24 10:53:58,
06-Dec-24,11:08:58 AM,0,10.203,1,,06-12-24 11:08:58,
06-Dec-24,11:23:58 AM,0,10.2,1.1,,06-12-24 11:23:58,
06-Dec-24,11:38:58 AM,0,10.199,1,,06-12-24 11:38:58,
06-Dec-24,11:53:58 AM,0,10.197,1.1,,06-12-24 11:53:58,
06-Dec-24,12:08:58 PM,0,10.194,1.2,,06-12-24 12:08:58,
06-Dec-24,12:23:58 PM,0,10.188,1.2,,06-12-24 12:23:58,
06-Dec-24,12:38:58 PM,0,10.187,1.3,,06-12-24 12:38:58,
06-Dec-24,12:53:58 PM,0,10.184,1.3,,06-12-24 12:53:58,
06-Dec-24,1:08:58 PM,0,10.182,1.4,,06-12-24 13:08:58,
06-Dec-24,1:23:58 PM,0,10.179,1.5,,06-12-24 13:23:58,
06-Dec-24,1:38:58 PM,0,10.178,1.5,,06-12-24 13:38:58,
06-Dec-24,1:53:58 PM,0,10.179,1.6,,06-12-24 13:53:58,
06-Dec-24,2:08:58 PM,0,10.176,1.7,,06-12-24 14:08:58,
06-Dec-24,2:23:58 PM,0,10.172,1.8,,06-12-24 14:23:58,
06-Dec-24,2:38:58 PM,0,10.172,2,,06-12-24 14:38:58,
06-Dec-24,2:53:58 PM,0,10.17,2.1,,06-12-24 14:53:58,
06-Dec-24,3:08:58 PM,0,10.167,2.1,,06-12-24 15:08:58,
06-Dec-24,3:23:58 PM,0,10.169,2.2,,06-12-24 15:23:58,
06-Dec-24,3:38:58 PM,0,10.167,2.2,,06-12-24 15:38:58,
06-Dec-24,3:53:58 PM,0,10.169,2.2,,06-12-24 15:53:58,
06-Dec-24,4:08:58 PM,0,10.167,2.2,,06-12-24 16:08:58,
06-Dec-24,4:23:58 PM,0,10.167,2,,06-12-24 16:23:58,
06-Dec-24,4:38:58 PM,0,10.167,1.9,,06-12-24 16:38:58,
06-Dec-24,4:53:58 PM,0,10.166,1.8,,06-12-24 16:53:58,
06-Dec-24,5:08:58 PM,0,10.166,1.7,,06-12-24 17:08:58,
06-Dec-24,5:23:58 PM,0,10.166,1.7,,06-12-24 17:23:58,
06-Dec-24,5:38:58 PM,0,10.164,1.6,,06-12-24 17:38:58,
06-Dec-24,5:53:58 PM,0,10.164,1.6,,06-12-24 17:53:58,
06-Dec-24,6:08:58 PM,0,10.164,1.5,,06-12-24 18:08:58,
06-Dec-24,6:23:58 PM,0,10.166,1.5,,06-12-24 18:23:58,
06-Dec-24,6:38:58 PM,0,10.164,1.4,,06-12-24 18:38:58,
06-Dec-24,6:53:58 PM,0,10.169,1.4,,06-12-24 18:53:58,
06-Dec-24,7:08:58 PM,0,10.167,1.3,,06-12-24 19:08:58,
06-Dec-24,7:23:58 PM,0,10.169,1.3,,06-12-24 19:23:58,
06-Dec-24,7:38:58 PM,0,10.169,1.3,,06-12-24 19:38:58,
06-Dec-24,7:53:58 PM,0,10.169,1.2,,06-12-24 19:53:58,
06-Dec-24,8:08:58 PM,0,10.167,1.2,,06-12-24 20:08:58,
06-Dec-24,8:23:58 PM,0,10.17,1.2,,06-12-24 20:23:58,
06-Dec-24,8:38:58 PM,0,10.169,1.1,,06-12-24 20:38:58,
06-Dec-24,8:53:58 PM,0,10.17,1.1,,06-12-24 20:53:58,
06-Dec-24,9:08:58 PM,0,10.172,1.1,,06-12-24 21:08:58,
06-Dec-24,9:23:58 PM,0,10.172,1,,06-12-24 21:23:58,
06-Dec-24,9:38:58 PM,0,10.172,1,,06-12-24 21:38:58,
06-Dec-24,9:53:58 PM,0,10.173,1,,06-12-24 21:53:58,
06-Dec-24,10:08:58 PM,0,10.175,0.9,,06-12-24 22:08:58,
06-Dec-24,10:23:58 PM,0,10.175,0.9,,06-12-24 22:23:58,
06-Dec-24,10:38:58 PM,0,10.175,0.9,,06-12-24 22:38:58,
06-Dec-24,10:53:58 PM,0,10.175,0.8,,06-12-24 22:53:58,
06-Dec-24,11:08:58 PM,0,10.178,0.8,,06-12-24 23:08:58,
06-Dec-24,11:23:58 PM,0,10.179,0.8,,06-12-24 23:23:58,
06-Dec-24,11:38:58 PM,0,10.179,0.7,,06-12-24 23:38:58,
06-Dec-24,11:53:58 PM,0,10.179,0.7,,06-12-24 23:53:58,
07-Dec-24,12:08:58 AM,0,10.176,0.7,,07-12-24 00:08:58,
07-Dec-24,12:23:58 AM,0,10.173,0.6,,07-12-24 00:23:58,
07-Dec-24,12:38:58 AM,0,10.172,0.6,,07-12-24 00:38:58,
07-Dec-24,12:53:58 AM,0,10.17,0.6,,07-12-24 00:53:58,
07-Dec-24,1:08:58 AM,0,10.169,0.6,,07-12-24 01:08:58,
07-Dec-24,1:23:58 AM,0,10.169,0.6,,07-12-24 01:23:58,
07-Dec-24,1:38:58 AM,0,10.167,0.5,,07-12-24 01:38:58,
07-Dec-24,1:53:58 AM,0,10.169,0.5,,07-12-24 01:53:58,
07-Dec-24,2:08:58 AM,0,10.172,0.5,,07-12-24 02:08:58,
07-Dec-24,2:23:58 AM,0,10.175,0.5,,07-12-24 02:23:58,
07-Dec-24,2:38:58 AM,0,10.178,0.4,,07-12-24 02:38:58,
07-Dec-24,2:53:58 AM,0,10.179,0.4,,07-12-24 02:53:58,
07-Dec-24,3:08:58 AM,0,10.181,0.4,,07-12-24 03:08:58,
07-Dec-24,3:23:58 AM,0,10.181,0.4,,07-12-24 03:23:58,
07-Dec-24,3:38:58 AM,0,10.181,0.4,,07-12-24 03:38:58,
07-Dec-24,3:53:58 AM,0,10.181,0.3,,07-12-24 03:53:58,
07-Dec-24,4:08:58 AM,0,10.181,0.3,,07-12-24 04:08:58,
07-Dec-24,4:23:58 AM,0,10.178,0.3,,07-12-24 04:23:58,
07-Dec-24,4:38:58 AM,0,10.175,0.3,,07-12-24 04:38:58,
07-Dec-24,4:53:58 AM,0,10.175,0.3,,07-12-24 04:53:58,
07-Dec-24,5:08:58 AM,0,10.175,0.3,,07-12-24 05:08:58,
07-Dec-24,5:23:58 AM,0,10.176,0.4,,07-12-24 05:23:58,
07-Dec-24,5:38:58 AM,0,10.176,0.4,,07-12-24 05:38:58,
07-Dec-24,5:53:58 AM,0,10.176,0.4,,07-12-24 05:53:58,
07-Dec-24,6:08:58 AM,0,10.176,0.4,,07-12-24 06:08:58,
07-Dec-24,6:23:58 AM,0,10.178,0.4,,07-12-24 06:23:58,
07-Dec-24,6:38:58 AM,0,10.179,0.4,,07-12-24 06:38:58,
07-Dec-24,6:53:58 AM,0,10.179,0.4,,07-12-24 06:53:58,
07-Dec-24,7:08:58 AM,0,10.181,0.4,,07-12-24 07:08:58,
07-Dec-24,7:23:58 AM,0,10.181,0.4,,07-12-24 07:23:58,
07-Dec-24,7:38:58 AM,0,10.179,0.4,,07-12-24 07:38:58,
07-Dec-24,7:53:58 AM,0,10.181,0.4,,07-12-24 07:53:58,
07-Dec-24,8:08:58 AM,0,10.181,0.4,,07-12-24 08:08:58,
07-Dec-24,8:23:58 AM,0,10.181,0.4,,07-12-24 08:23:58,
07-Dec-24,8:38:58 AM,0,10.181,0.4,,07-12-24 08:38:58,
07-Dec-24,8:53:58 AM,0,10.182,0.4,,07-12-24 08:53:58,
07-Dec-24,9:08:58 AM,0,10.178,0.4,,07-12-24 09:08:58,
07-Dec-24,9:23:58 AM,0,10.178,0.4,,07-12-24 09:23:58,
07-Dec-24,9:38:58 AM,0,10.176,0.4,,07-12-24 09:38:58,
07-Dec-24,9:53:58 AM,0,10.176,0.4,,07-12-24 09:53:58,
07-Dec-24,10:08:58 AM,0,10.175,0.4,,07-12-24 10:08:58,
07-Dec-24,10:23:58 AM,0,10.173,0.3,,07-12-24 10:23:58,
07-Dec-24,10:38:58 AM,0,10.17,0.3,,07-12-24 10:38:58,
07-Dec-24,10:53:58 AM,0,10.167,0.3,,07-12-24 10:53:58,
07-Dec-24,11:08:58 AM,0,10.164,0.3,,07-12-24 11:08:58,
07-Dec-24,11:23:58 AM,0,10.16,0.4,,07-12-24 11:23:58,
07-Dec-24,11:38:58 AM,0,10.157,0.4,,07-12-24 11:38:58,
07-Dec-24,11:53:58 AM,0,10.152,0.4,,07-12-24 11:53:58,
07-Dec-24,12:08:58 PM,0,10.149,0.5,,07-12-24 12:08:58,
07-Dec-24,12:23:58 PM,0,10.142,0.5,,07-12-24 12:23:58,
07-Dec-24,12:38:58 PM,0,10.14,0.5,,07-12-24 12:38:58,
07-Dec-24,12:53:58 PM,0,10.137,0.5,,07-12-24 12:53:58,
07-Dec-24,1:08:58 PM,0,10.136,0.5,,07-12-24 13:08:58,
07-Dec-24,1:23:58 PM,0,10.134,0.6,,07-12-24 13:23:58,
07-Dec-24,1:38:58 PM,0,10.13,0.7,,07-12-24 13:38:58,
07-Dec-24,1:53:58 PM,0,10.127,0.7,,07-12-24 13:53:58,
07-Dec-24,2:08:58 PM,0,10.125,0.9,,07-12-24 14:08:58,
07-Dec-24,2:23:58 PM,0,10.124,1,,07-12-24 14:23:58,
